Wavelength (nm),Spectral photon flux (1/[s m2 nm])
896.9563,753644695672189.4
897.36285,757284493197658.1
897.76935,749171542240480.4
898.17584,743565176778731.6
898.58228,743594184657313.8
898.98871,737055584777376.1
899.39514,731605504841742.2
899.80151,739505064560778.2
900.20789,716313737459142.1
900.6142,716115370317273.5
901.02051,721374882959661.5
901.42676,710607538977026.5
901.83301,695135127164874.1
902.2392,702388882840443.9
902.64545,716764997033875.8
903.05157,694690694971799.4
903.4577,668595939192144.4
903.86383,676475800849577.0
904.2699,672404771259702.9
904.67596,680737450039665.0
905.08203,675673629068730.5
905.48798,671313801631624.8
905.89398,651779688561515.8
906.29993,650081844363946.4
906.70587,657435032646751.9
907.11176,644359395312206.4
907.51764,639124152938788.8
907.92346,652056719612808.8
908.32928,634648254795830.1
908.73505,630351081554856.5
909.14081,634562127735003.8
909.54651,628013632017619.5
909.95221,594540493291103.4
910.35791,603055623674749.4
910.76355,613421516110540.0
911.16919,593018335285572.5
911.57477,594988728361446.5
911.98035,587800280996995.8
912.38586,584079126822009.0
912.79138,597058341222857.9
913.1969,582431526016423.4
913.60236,553960103363086.6
914.00775,563700767988912.6
914.41315,580038673701263.2
914.81854,559704672817454.56
915.22388,545836519653191.1
915.62921,539989159714921.75
916.03448,547536018544979.4
916.43976,539366401826456.0
916.84497,526782408687129.2
917.25018,546870354447196.25
917.65533,525734224172319.1
918.06049,538590508900307.25
918.46564,510170134839888.3
918.87073,521043733158592.7
919.27582,542311183171140.8
919.68085,536628892235819.44
920.08582,511275454452770.6
920.49084,532055032108121.1
