Wavelength (nm),Spectral photon flux (1/[s m2 nm])
777.20367,1.0438509879089168e+16
777.617,1.0388476122226038e+16
778.03027,1.030596538831719e+16
778.4436,1.025250556656665e+16
778.85687,1.0166410273745684e+16
779.27008,1.0086672615145858e+16
779.68335,9979901879878346.0
780.09656,9901774564461772.0
780.5097,9823475394424680.0
780.92291,9736487673509756.0
781.33606,9684772589870286.0
781.74915,9637034540667452.0
782.16229,9561941264804082.0
782.57538,9502805966936356.0
782.9884,9425385981025544.0
783.40149,9334641309179598.0
783.81451,9285602033245686.0
784.22748,9183486934170492.0
784.6405,9142213865670572.0
785.05347,9090264945268328.0
785.46643,9022727937672918.0
785.87933,8951824904846034.0
786.29224,8927174424047451.0
786.70514,8876031299826123.0
787.11798,8821346902653556.0
787.53082,8779258471519025.0
787.94366,8687112774921606.0
788.35645,8591722612943947.0
788.76923,8508161576414238.0
789.18201,8475578837541527.0
789.59473,8428197328715620.0
790.00745,8383055685809279.0
790.42017,8325926669319337.0
790.83282,8289289289733272.0
791.24554,8234557923540734.0
791.65814,8153578940641618.0
792.0708,8110232877549008.0
792.4834,8036536981635868.0
792.89594,7956200176020676.0
793.30853,7929065851515354.0
793.72107,7856937848371115.0
794.13354,7816662479966319.0
794.54608,7753315350788839.0
794.9585,7695973797397961.0
795.37097,7624521513452916.0
795.78339,7560776370020555.0
796.1958,7538571484942733.0
796.60822,7454269588525796.0
797.02057,7409056815297612.0
797.43292,7343174032531550.0
797.84528,7333325182801227.0
798.25757,7250379950192186.0
798.66986,7192075664098578.0
799.08209,7156164516762076.0
799.49438,7108680440214338.0
799.90656,7063491603454813.0
800.31879,7005558570907193.0
800.73096,6959084856342312.0
801.14313,6908104878950214.0
801.55524,6857713642728609.0
801.96741,6826400072918154.0
802.37946,6804192230216794.0
802.79156,6718741907246658.0
803.20361,6685366893615001.0
803.61566,6627289166657483.0
804.02765,6577222682099315.0
804.43964,6538969895060915.0
804.85162,6465691361186430.0
805.26355,6453998465910313.0
805.67548,6366371338928832.0
806.0874,6346091357602813.0
806.49927,6285978485149613.0
806.91113,6257870910417973.0
807.32294,6225477338416944.0
807.7348,6164998144550334.0
808.14655,6120171303887378.0
808.55835,6033599273464168.0
808.97009,6030255146144593.0
809.38184,5997705058057468.0
809.79352,5930414068274144.0
810.2052,5892230924836466.0
810.61688,5876621695003040.0
811.02856,5840202419090266.0
811.44019,5826121025868910.0
811.85175,5768786696192934.0
812.26337,5721419461932794.0
812.67493,5674885650912837.0
813.08643,5626153860455387.0
813.49792,5599827040747415.0
813.90942,5538901076938824.0
814.32092,5500920094405228.0
814.73236,5462750443982951.0
815.1438,5432089957617228.0
815.55518,5379238042849079.0
815.96655,5375042359856045.0
816.37793,5288911327111872.0
816.78925,5260041058601428.0
817.20056,5226967678261366.0
817.61188,5209104282932947.0
818.02313,5137286708776328.0
818.43439,5118590255535278.0
818.84564,5110324988037047.0
819.25684,5035140648920762.0
819.66803,5028075497802665.0
820.07916,4996761219202580.0
820.4903,4981572136730254.0
820.90143,4927386260304381.0
821.3125,4917374771445925.0
821.72357,4896831856943337.0
822.13464,4820476686718854.0
822.54565,4782014136478300.0
822.95667,4743479447381063.0
823.36768,4723351810799962.0
823.77863,4688712870187268.0
824.18958,4677682765940339.0
824.60046,4634805027429651.0
825.01135,4609086700383136.0
825.42224,4561356596541423.0
825.83307,4541048028789402.0
826.2439,4506054289044469.0
826.65472,4459135118268598.5
827.06549,4443528090037173.0
827.47626,4412625510375610.5
827.88696,4363628567906251.0
828.29767,4346890331716349.5
828.70837,4303886860749038.5
829.11908,4277575256342899.5
829.52972,4257705742141021.0
829.94031,4255965263460406.0
830.35089,4187121365453134.5
830.76147,4180572600424305.5
831.17206,4129881618702260.5
831.58258,4135251987128382.5
831.9931,4104951179538211.5
832.40356,4080122077878765.5
832.81403,4020078345099455.5
833.22449,4013870721457801.0
833.63489,3974698600801465.5
834.04529,3927945877485346.0
834.45563,3920460979627444.0
834.86597,3897744731198401.5
835.27631,3857392469993842.5
835.68658,3857831604702919.5
836.09686,3810022767370267.5
836.50714,3785050127637211.5
836.91736,3759741124832491.5
837.32758,3737188303524093.0
837.73773,3696887140625421.5
838.14789,3681669351412192.5
838.55804,3639135956066180.0
838.96814,3616643396726718.0
839.37823,3627214818809078.5
839.78833,3589291985271980.5
840.19836,3579838518733582.0
840.6084,3530966866393373.5
841.01837,3506741104917341.5
841.42834,3513414045314630.0
841.83832,3480480633325042.0
842.24823,3455586183142072.0
842.65814,3415291366923197.0
843.06799,3422968856152358.5
843.47784,3391127328287240.5
843.8877,3373173563327535.0
844.29749,3340563978477821.5
844.70728,3326142105971416.5
845.11707,3293430729481544.0
845.52679,3267684914568177.5
845.93652,3243537749132924.5
846.34619,3212704894205898.0
846.75586,3179075973555593.5
847.16553,3203146059524063.5
847.57513,3147317724683679.0
847.98474,3143023957559730.5
848.39429,3108079811972506.5
848.80383,3071682577846997.5
849.21338,3059073329695289.5
849.62286,3063222745478728.5
850.03235,3025129971110299.0
850.44177,3026882980309234.0
850.8512,2997739152032921.0
851.26062,2970151251948521.5
851.66998,2935020680957458.0
852.07935,2918276005205478.5
852.48865,2929810425402990.0
852.89801,2883186520923454.0
853.30725,2860465200741087.0
853.71655,2850146387102616.5
854.12573,2839712136519764.0
854.53497,2796901640338865.5
854.94415,2790911737649107.5
855.35333,2773911735364945.0
855.76245,2735188214034557.0
856.17157,2717040641350854.0
856.58069,2706579819641535.0
856.98975,2689340632523764.5
857.39874,2661356229027752.0
857.8078,2640248704885571.5
858.2168,2630093175763359.5
858.62573,2615914608810275.5
859.03467,2587756982263775.0
859.4436,2575230782163506.0
859.85248,2551274902485606.0
860.26135,2542373585613558.0
860.67023,2515042679249383.0
861.07904,2500380453524501.0
861.48785,2491796063570842.5
861.89661,2500230369924448.5
862.30536,2466128392618899.5
862.71405,2439488139838830.5
863.12274,2442101736692920.5
863.53143,2425149493529264.0
863.94006,2382538110948185.5
864.34869,2372867698291585.0
864.75732,2346258827593444.0
865.16589,2337135723433812.5
865.5744,2331010740651968.5
865.98297,2313896217996882.5
866.39148,2301620103309230.0
866.79993,2268271412464975.5
867.20837,2274855454690235.5
867.61682,2239569265123758.2
868.02521,2242493987700563.2
868.43359,2215300679113914.5
868.84192,2233072301928690.0
869.25024,2191935753937126.2
869.65857,2182118442380270.0
870.06683,2172642968721544.2
870.4751,2131110446586770.8
870.8833,2121366273876625.8
871.2915,2125192143846725.5
